"Finished Good Code","Subcomponent Code","Subcomponent Quantity","Subcomponent Unit of Measure","Finished Good Quantity","Finished Good Unit of Measure","Position","Substitute For","Priority","Optional"
"GCC40686","GCC77075","0.15000","cases","1.00000","cases","8","","","false"
"GCC40686","GCC77076","0.15000","cases","1.00000","cases","9","","","false"
"GCC40687","GCC0500","0.00300","eaches","1.00000","cases","1","","","false"
"GCC40687","GCC101037","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40687","GCC101038","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40687","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC40687","GCC62328","0.58330","cases","1.00000","cases","5","","","false"
"GCC40687","GCC62533","0.25000","cases","1.00000","cases","6","","","false"
"GCC40697","GCC0500","0.20000","eaches","1.00000","cases","1","","","false"
"GCC40697","GCC101001","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40697","GCC101002","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40697","GCC101003","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40697","GCC101004","2.00000","eaches","1.00000","cases","5","","","false"
"GCC40697","GCC101218","1.00000","eaches","1.00000","cases","6","","","false"
"GCC40697","GCC1706","2.00000","eaches","1.00000","cases","7","","","false"
"GCC40697","GCC40048","1.25000","cases","1.00000","cases","8","","","false"
"GCC40697","GCC40358","0.83330","cases","1.00000","cases","9","","","false"
"GCC40697","GCC40360","0.83330","cases","1.00000","cases","10","","","false"
"GCC40697","GCC4848","5.00000","eaches","1.00000","cases","11","","","false"
"GCC40697","GCC4852","5.00000","eaches","1.00000","cases","12","","","false"
"GCC40697","GCC5600","2.00000","eaches","1.00000","cases","13","","","false"
"GCC40697","GCC5601","2.00000","eaches","1.00000","cases","14","","","false"
"GCC40697","GCC5643","1.00000","eaches","1.00000","cases","15","","","false"
"GCC40697","GCC61857","1.66670","cases","1.00000","cases","16","","","false"
"GCC40697","GCC61862","1.66670","cases","1.00000","cases","17","","","false"
"GCC40697","GCC61864","2.50000","cases","1.00000","cases","18","","","false"
"GCC40697","GCC61866","2.50000","cases","1.00000","cases","19","","","false"
"GCC40697","GCC61868","1.66670","cases","1.00000","cases","20","","","false"
"GCC40697","GCC62298","1.25000","cases","1.00000","cases","21","","","false"
"GCC40697","GCC62299","0.83330","cases","1.00000","cases","22","","","false"
"GCC40697","GCC62365","1.00000","cases","1.00000","cases","23","","","false"
"GCC40698","GCC0500","0.02220","eaches","1.00000","cases","1","","","false"
"GCC40698","GCC100110","18.00000","eaches","1.00000","cases","2","","","false"
"GCC40698","GCC101141","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40698","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC40698","GCC3737","0.00720","eaches","1.00000","cases","5","","","false"
"GCC40698","GCC75839","0.36000","cases","1.00000","cases","6","","","false"
"GCC40699","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC40699","GCC100034","12.00000","eaches","1.00000","cases","2","","","false"
"GCC40699","GCC100678","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40699","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC40699","GCC3737","0.06960","eaches","1.00000","cases","5","","","false"
"GCC40699","GCC75839","0.43200","cases","1.00000","cases","6","","","false"
"GCC40700","GCC0500","0.02080","eaches","1.00000","cases","1","","","false"
"GCC40700","GCC100151","6.00000","eaches","1.00000","cases","2","","","false"
"GCC40700","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC40700","GCC3737","0.00120","eaches","1.00000","cases","4","","","false"
"GCC40700","GCC5252","1.00000","eaches","1.00000","cases","5","","","false"
"GCC40700","GCC75839","0.14400","cases","1.00000","cases","6","","","false"
"GCC40700","GCC76010","0.15600","cases","1.00000","cases","7","","","false"
"GCC40700","GCC76077","0.11100","cases","1.00000","cases","8","","","false"
"GCC40701","GCC0500","0.01920","eaches","1.00000","cases","1","","","false"
"GCC40701","GCC100152","12.00000","eaches","1.00000","cases","2","","","false"
"GCC40701","GCC100678","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40701","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC40701","GCC3737","0.00240","eaches","1.00000","cases","5","","","false"
"GCC40701","GCC70077","0.08880","cases","1.00000","cases","6","","","false"
"GCC40701","GCC75839","0.16800","cases","1.00000","cases","7","","","false"
"GCC40701","GCC76010","0.16800","cases","1.00000","cases","8","","","false"
"GCC40719","GCC0500","0.01540","eaches","1.00000","cases","1","","","false"
"GCC40719","GCC102174","10.00000","eaches","1.00000","cases","2","","","false"
"GCC40719","GCC102225","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40719","GCC102226","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40719","GCC1706","2.00000","eaches","1.00000","cases","5","","","false"
"GCC40719","GCC3737","0.00200","eaches","1.00000","cases","6","","","false"
"GCC40719","GCC73093","0.24000","cases","1.00000","cases","7","","","false"
"GCC40720","GCC0500","0.01540","eaches","1.00000","cases","1","","","false"
"GCC40720","GCC102225","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40720","GCC102392","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40720","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC40720","GCC40048","0.41670","cases","1.00000","cases","5","","","false"
"GCC40720","GCC62299","0.41670","cases","1.00000","cases","6","","","false"
"GCC40721","GCC0500","0.01540","eaches","1.00000","cases","1","","","false"
"GCC40721","GCC102225","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40721","GCC102226","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40721","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC40721","GCC40358","0.41670","cases","1.00000","cases","5","","","false"
"GCC40721","GCC40360","0.41670","cases","1.00000","cases","6","","","false"
"GCC40727","GCC0500","0.08330","eaches","1.00000","cases","1","","","false"
"GCC40727","GCC101154","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40727","GCC101155","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40727","GCC101156","3.00000","eaches","1.00000","cases","4","","","false"
"GCC40727","GCC101157","1.00000","eaches","1.00000","cases","5","","","false"
"GCC40727","GCC101158","2.00000","eaches","1.00000","cases","6","","","false"
"GCC40727","GCC101159","1.00000","eaches","1.00000","cases","7","","","false"
"GCC40727","GCC101160","1.00000","eaches","1.00000","cases","8","","","false"
"GCC40727","GCC101161","1.00000","eaches","1.00000","cases","9","","","false"
"GCC40727","GCC101189","2.00000","eaches","1.00000","cases","10","","","false"
"GCC40727","GCC101466","1.00000","eaches","1.00000","cases","11","","","false"
"GCC40727","GCC1706","2.00000","eaches","1.00000","cases","12","","","false"
"GCC40727","GCC40164","3.33330","cases","1.00000","cases","13","","","false"
"GCC40727","GCC40165","2.50000","cases","1.00000","cases","14","","","false"
"GCC40727","GCC40167","1.66670","cases","1.00000","cases","15","","","false"
"GCC40729","GCC0500","0.01250","eaches","1.00000","cases","1","","","false"
"GCC40729","GCC1706","2.00000","eaches","1.00000","cases","2","","","false"
"GCC40729","GCC5168","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40729","GCC6011","6.00000","eaches","1.00000","cases","4","","","false"
"GCC40729","GCC75976","0.24600","cases","1.00000","cases","5","","","false"
"GCC40730","GCC0500","0.12500","eaches","1.00000","cases","1","","","false"
"GCC40730","GCC101107","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40730","GCC101162","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40730","GCC101165","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40730","GCC101169","3.00000","eaches","1.00000","cases","5","","","false"
"GCC40730","GCC101170","1.00000","eaches","1.00000","cases","6","","","false"
"GCC40730","GCC101171","2.00000","eaches","1.00000","cases","7","","","false"
"GCC40730","GCC101174","1.00000","eaches","1.00000","cases","8","","","false"
"GCC40730","GCC101180","1.00000","eaches","1.00000","cases","9","","","false"
"GCC40730","GCC101184","1.00000","eaches","1.00000","cases","10","","","false"
"GCC40730","GCC101185","3.00000","eaches","1.00000","cases","11","","","false"
"GCC40730","GCC101526","3.00000","eaches","1.00000","cases","12","","","false"
"GCC40730","GCC1706","2.00000","eaches","1.00000","cases","13","","","false"
"GCC40730","GCC40036","2.00000","cases","1.00000","cases","14","","","false"
"GCC40730","GCC62381","5.33330","cases","1.00000","cases","15","","","false"
"GCC40730","GCC62384","3.16670","cases","1.00000","cases","16","","","false"
"GCC40731","GCC0500","0.08330","eaches","1.00000","cases","1","","","false"
"GCC40731","GCC101154","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40731","GCC101156","3.00000","eaches","1.00000","cases","3","","","false"
"GCC40731","GCC101157","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40731","GCC101158","2.00000","eaches","1.00000","cases","5","","","false"
"GCC40731","GCC101161","1.00000","eaches","1.00000","cases","6","","","false"
"GCC40731","GCC101189","2.00000","eaches","1.00000","cases","7","","","false"
"GCC40731","GCC101215","1.00000","eaches","1.00000","cases","8","","","false"
"GCC40731","GCC101216","1.00000","eaches","1.00000","cases","9","","","false"
"GCC40731","GCC101217","1.00000","eaches","1.00000","cases","10","","","false"
"GCC40731","GCC1706","2.00000","eaches","1.00000","cases","11","","","false"
"GCC40731","GCC61862","2.50000","cases","1.00000","cases","12","","","false"
"GCC40731","GCC61864","2.50000","cases","1.00000","cases","13","","","false"
"GCC40731","GCC61866","2.50000","cases","1.00000","cases","14","","","false"
"GCC40732","GCC0500","0.12500","eaches","1.00000","cases","1","","","false"
"GCC40732","GCC101162","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40732","GCC101163","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40732","GCC101169","3.00000","eaches","1.00000","cases","4","","","false"
"GCC40732","GCC101170","1.00000","eaches","1.00000","cases","5","","","false"
"GCC40732","GCC101171","2.00000","eaches","1.00000","cases","6","","","false"
"GCC40732","GCC101172","1.00000","eaches","1.00000","cases","7","","","false"
"GCC40732","GCC101178","1.00000","eaches","1.00000","cases","8","","","false"
"GCC40732","GCC101184","1.00000","eaches","1.00000","cases","9","","","false"
"GCC40732","GCC101190","3.00000","eaches","1.00000","cases","10","","","false"
"GCC40732","GCC101191","3.00000","eaches","1.00000","cases","11","","","false"
"GCC40732","GCC102451","1.00000","eaches","1.00000","cases","12","","","false"
"GCC40732","GCC1706","2.00000","eaches","1.00000","cases","13","","","false"
"GCC40732","GCC62458","4.00000","cases","1.00000","cases","14","","","false"
"GCC40732","GCC62459","5.00000","cases","1.00000","cases","15","","","false"
"GCC40733","GCC0500","0.12500","eaches","1.00000","cases","1","","","false"
"GCC40733","GCC101162","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40733","GCC101164","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40733","GCC101169","3.00000","eaches","1.00000","cases","4","","","false"
"GCC40733","GCC101170","1.00000","eaches","1.00000","cases","5","","","false"
"GCC40733","GCC101171","2.00000","eaches","1.00000","cases","6","","","false"
"GCC40733","GCC101173","1.00000","eaches","1.00000","cases","7","","","false"
"GCC40733","GCC101179","1.00000","eaches","1.00000","cases","8","","","false"
"GCC40733","GCC101184","1.00000","eaches","1.00000","cases","9","","","false"
"GCC40733","GCC101192","2.00000","eaches","1.00000","cases","10","","","false"
"GCC40733","GCC101193","2.00000","eaches","1.00000","cases","11","","","false"
"GCC40733","GCC101194","1.00000","eaches","1.00000","cases","12","","","false"
"GCC40733","GCC101195","1.00000","eaches","1.00000","cases","13","","","false"
"GCC40733","GCC102024","1.00000","eaches","1.00000","cases","14","","","false"
"GCC40733","GCC1706","2.00000","eaches","1.00000","cases","15","","","false"
"GCC40733","GCC61699","6.00000","cases","1.00000","cases","16","","","false"
"GCC40733","GCC62450","2.00000","cases","1.00000","cases","17","","","false"
"GCC40741","GCC0500","0.02270","eaches","1.00000","cases","1","","","false"
"GCC40741","GCC101110","6.00000","eaches","1.00000","cases","2","","","false"
"GCC40741","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC40741","GCC2387","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40741","GCC3737","0.00120","eaches","1.00000","cases","5","","","false"
"GCC40741","GCC70077","0.08880","cases","1.00000","cases","6","","","false"
"GCC40741","GCC76010","0.12000","cases","1.00000","cases","7","","","false"
"GCC40741","GCC76931","0.12000","cases","1.00000","cases","8","","","false"
"GCC40741","GCC76932","0.10800","cases","1.00000","cases","9","","","false"
"GCC40742","GCC0500","0.02270","eaches","1.00000","cases","1","","","false"
"GCC40742","GCC101111","6.00000","eaches","1.00000","cases","2","","","false"
"GCC40742","GCC1706","2.00000","eaches","1.00000","cases","3","","","false"
"GCC40742","GCC2387","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40742","GCC3737","0.00120","eaches","1.00000","cases","5","","","false"
"GCC40742","GCC70077","0.11100","cases","1.00000","cases","6","","","false"
"GCC40742","GCC76091","0.07380","cases","1.00000","cases","7","","","false"
"GCC40742","GCC76850","0.12000","cases","1.00000","cases","8","","","false"
"GCC40742","GCC76853","0.08280","cases","1.00000","cases","9","","","false"
"GCC40759","GCC0500","0.12500","eaches","1.00000","cases","1","","","false"
"GCC40759","GCC101169","4.00000","eaches","1.00000","cases","2","","","false"
"GCC40759","GCC101170","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40759","GCC101201","1.00000","eaches","1.00000","cases","4","","","false"
"GCC40759","GCC101262","1.00000","eaches","1.00000","cases","5","","","false"
"GCC40759","GCC101263","2.00000","eaches","1.00000","cases","6","","","false"
"GCC40759","GCC101264","1.00000","eaches","1.00000","cases","7","","","false"
"GCC40759","GCC101265","1.00000","eaches","1.00000","cases","8","","","false"
"GCC40759","GCC101266","1.00000","eaches","1.00000","cases","9","","","false"
"GCC40759","GCC101267","4.00000","eaches","1.00000","cases","10","","","false"
"GCC40759","GCC1706","2.00000","eaches","1.00000","cases","11","","","false"
"GCC40759","GCC40449","4.00000","cases","1.00000","cases","12","","","false"
"GCC40759","GCC61862","2.00000","cases","1.00000","cases","13","","","false"
"GCC40759","GCC61863","1.33330","cases","1.00000","cases","14","","","false"
"GCC40759","GCC61864","3.33330","cases","1.00000","cases","15","","","false"
"GCC40759","GCC61866","2.66670","cases","1.00000","cases","16","","","false"
"GCC40759","GCC61867","1.33330","cases","1.00000","cases","17","","","false"
"GCC40759","GCC61868","1.33330","cases","1.00000","cases","18","","","false"
"GCC40772","GCC0500","0.00320","eaches","1.00000","cases","1","","","false"
"GCC40772","GCC100960","6.00000","eaches","1.00000","cases","2","","","false"
"GCC40772","GCC101240","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40772","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
"GCC40772","GCC3737","0.00120","eaches","1.00000","cases","5","","","false"
"GCC40772","GCC76010","0.06000","cases","1.00000","cases","6","","","false"
"GCC40772","GCC8285","0.01270","eaches","1.00000","cases","7","","","false"
"GCC40783","GCC0500","0.06670","eaches","1.00000","cases","1","","","false"
"GCC40783","GCC101323","1.00000","eaches","1.00000","cases","2","","","false"
"GCC40783","GCC102378","1.00000","eaches","1.00000","cases","3","","","false"
"GCC40783","GCC1706","2.00000","eaches","1.00000","cases","4","","","false"
